2644.54443359375,163.48
2641.17578125,163.881
2626.33471679688,164.28
2620.1025390625,164.681
2613.6787109375,165.081
2611.32763671875,165.48
2601.55615234375,165.88
2595.86181640625,166.279
2588.55419921875,166.68
2583.65649414063,167.079
2576.2529296875,167.48
2570.734375,167.879
2573.61669921875,168.28
2557.77490234375,168.681
2552.970703125,169.079
2546.59765625,169.48
2539.05297851563,169.88
2534.10546875,170.28
2527.41162109375,170.681
2521.8173828125,171.079
2515.56665039063,171.482
2509.958984375,171.88
2503.9130859375,172.279
2498.60131835938,172.68
2493.0380859375,173.08
2486.9453125,173.479
2481.35107421875,173.88
2475.5478515625,174.28
2476.5712890625,174.679
2464.45703125,175.079
2461.8310546875,175.48
2453.14013671875,175.881
2449.1796875,176.279
2443.74072265625,176.68
2453.8994140625,177.081
2438.26098632813,177.479
2427.62255859375,177.881
2423.61962890625,178.28
2417.0576171875,178.68
2411.53442382813,179.08
2406.4765625,179.48
2402.0947265625,179.88
2395.65380859375,180.28
2390.23510742188,180.68
2386.47631835938,181.08
2379.9609375,181.479
2374.51806640625,181.881
2369.64794921875,182.28
2365.7529296875,182.68
2360.17504882813,183.081
2355.47436523438,183.48
2348.728515625,183.879
2344.857421875,184.28
2341.64599609375,184.68
2334.35009765625,185.081
2329.42333984375,185.48
2326.5458984375,185.879
2319.48413085938,186.279
2313.05639648438,186.68
2310.51220703125,187.079
2304.21166992188,187.48
2299.5458984375,187.88
2294.68017578125,188.28
2290.04345703125,188.679
2285.96044921875,189.079
2278.8154296875,189.481
2274.5712890625,189.88
2270.04736328125,190.281
2265.24560546875,190.679
2260.67993164063,191.08
2256.484375,191.48
2251.7431640625,191.881
2247.28735351563,192.28
2242.99365234375,192.68
2237.74267578125,193.08
2233.8134765625,193.48
2230.03955078125,193.88
2224.33740234375,194.279
2219.63818359375,194.681
2216.5048828125,195.08
2211.24438476563,195.479
2207.04223632813,195.88
2203.30004882813,196.28
2197.97021484375,196.678
2193.8662109375,197.082
2189.0263671875,197.479
2189.31225585938,197.881
2181.86865234375,198.279
2175.44506835938,198.68
2174.42456054688,199.079
2166.77880859375,199.48
2163.19873046875,199.88
2158.537109375,200.279
2156.25610351563,200.678
2150.1533203125,201.078
2125.37744140625,201.481
2119.68627929688,201.88
2113.4228515625,202.28
2109.97729492188,202.68
2107.43505859375,203.08
2104.03564453125,203.479
2117.40625,203.88
2094.27099609375,204.28
2090.33666992188,204.679
2086.80126953125,205.079
2082.39111328125,205.48
2078.88134765625,205.879
2087.3701171875,206.28
2070.46508789063,206.681
2066.95629882813,207.08
2060.8310546875,207.48
2057.2421875,207.879
2053.8095703125,208.28
2051.43115234375,208.679
2044.14978027344,209.081
2042.88952636719,209.479
2038.46752929688,209.881
2034.86083984375,210.279
2031.11840820313,210.68
2025.22827148438,211.081
2021.25891113281,211.48
2017.53039550781,211.879
2015.75219726563,212.281
2012.56982421875,212.68
2008.88354492188,213.079
2003.8935546875,213.478
2000.46728515625,213.88
1996.70825195313,214.281
1993.24462890625,214.679
1989.64807128906,215.08
1985.8115234375,215.48
1981.30017089844,215.88
1975.912109375,216.28
1974.83276367188,216.681
1970.60961914063,217.079
1966.943359375,217.479
1963.583984375,217.879
1960.60424804688,218.281
1955.775390625,218.68
1952.68725585938,219.079
1948.8642578125,219.481
1945.91467285156,219.879
1941.9306640625,220.279
1938.98901367188,220.68
1934.52319335938,221.081
1929.98974609375,221.481
1928.82446289063,221.879
1924.9951171875,222.28
1921.08129882813,222.679
1917.95251464844,223.08
1912.13037109375,223.48
1911.50122070313,223.88
1908.13745117188,224.279
1904.19323730469,224.681
1900.61157226563,225.08
1897.27075195313,225.48
1894.44775390625,225.879
1891.5234375,226.279
1887.76342773438,226.68
1884.97094726563,227.078
1880.94555664063,227.481
1877.29479980469,227.88
1874.1572265625,228.28
1871.04345703125,228.68
1868.92651367188,229.081
1864.97778320313,229.481
1862.138671875,229.879
1857.89685058594,230.28
1854.8076171875,230.682
1851.25170898438,231.079
1849.02905273438,231.481
1845.29321289063,231.88
1842.01354980469,232.28
1839.88842773438,232.679
1829.82678222656,233.081
1834.34130859375,233.48
1829.9365234375,233.88
1826.52941894531,234.279
1823.72485351563,234.681
1820.484375,235.08
1817.91796875,235.48
1814.9287109375,235.879
1812.08435058594,236.28
1808.26159667969,236.68
1805.83471679688,237.08
1802.01293945313,237.479
1800.11791992188,237.88
1796.91796875,238.279
1794.02661132813,238.681
1790.83703613281,239.08
1788.3154296875,239.481
1784.75927734375,239.881
1782.16931152344,240.28
1778.78881835938,240.68
1775.70593261719,241.08
1772.32446289063,241.48
1770.05102539063,241.88
1767.08935546875,242.281
1764.16650390625,242.68
1761.27258300781,243.081
1758.84228515625,243.48
1756.09985351563,243.88
1753.57238769531,244.28
1750.50244140625,244.68
1747.74731445313,245.081
1744.845703125,245.479
1741.77758789063,245.88
1739.88781738281,246.281
1736.3212890625,246.68
1733.90747070313,247.081
1731.09851074219,247.48
1728.09326171875,247.88
1726.1279296875,248.281
1723.50952148438,248.68
1719.96960449219,249.081
1717.6474609375,249.479
1714.60766601563,249.882
1712.14892578125,250.28
1709.69494628906,250.681
1706.62536621094,251.078
1704.35632324219,251.481
1701.16796875,251.881
1698.28491210938,252.281
1695.6669921875,252.681
1693.37036132813,253.08
1690.365234375,253.481
1687.59973144531,253.88
1685.15576171875,254.281
1682.42883300781,254.682
1679.46435546875,255.08
1678.05297851563,255.481
1674.9423828125,255.879
1671.90283203125,256.281
1669.3271484375,256.679
1666.66064453125,257.08
1664.47937011719,257.479
1662.09838867188,257.882
1659.322265625,258.28
1657.212890625,258.681
1654.75451660156,259.08
1651.83032226563,259.481
1649.82470703125,259.879
1647.21984863281,260.281
1644.04467773438,260.68
1641.68115234375,261.081
1639.34936523438,261.48
1636.25537109375,261.881
1634.48681640625,262.28
1632.19604492188,262.681
1629.7099609375,263.08
1627.1982421875,263.481
1624.58154296875,263.881
1622.35363769531,264.281
1619.34216308594,264.68
1617.36938476563,265.08
1614.44677734375,265.481
1611.90197753906,265.88
1609.984375,266.28
1606.58752441406,266.681
1605.0703125,267.08
1602.92333984375,267.48
1600.67944335938,267.879
1598.689453125,268.28
1595.45166015625,268.681
1592.4375,269.081
1590.93359375,269.48
1588.71557617188,269.881
1586.90991210938,270.28
1583.80639648438,270.68
1581.90966796875,271.079
1580.048828125,271.479
1577.673828125,271.881
1575.21264648438,272.28
1572.5634765625,272.68
1570.00366210938,273.08
1567.63159179688,273.479
1565.86486816406,273.88
1563.82348632813,274.281
1561.12756347656,274.679
1559.24169921875,275.08
1556.99340820313,275.48
1554.61767578125,275.881
1552.603515625,276.281
1550.64135742188,276.679
1547.84838867188,277.081
1545.19165039063,277.48
1543.22436523438,277.88
1541.31433105469,278.28
1538.88793945313,278.68
1537.2099609375,279.082
1535.16943359375,279.478
1532.55200195313,279.879
1530.37719726563,280.281
1529.21264648438,280.68
1525.55224609375,281.08
1523.3173828125,281.48
1521.14697265625,281.88
1519.20776367188,282.279
1517.13500976563,282.681
1515.33056640625,283.08
1518.24157714844,283.482
1511.11376953125,283.88
1510.84045410156,284.28
1507.06762695313,284.68
1504.90515136719,285.081
1502.54150390625,285.48
1500.1796875,285.88
1499.07507324219,286.28
1496.61010742188,286.68
1494.34155273438,287.08
1492.52514648438,287.481
1490.24963378906,287.881
1487.84301757813,288.28
1485.89721679688,288.681
1483.83447265625,289.08
1487.66967773438,289.481
1476.36157226563,289.881
1473.39697265625,290.281
1471.80810546875,290.682
1469.80236816406,291.08
1468.22033691406,291.479
1465.83618164063,291.88
1464.01977539063,292.28
1462.21337890625,292.682
1461.08154296875,293.08
1458.3955078125,293.481
1455.6025390625,293.881
1453.99658203125,294.281
1452.68212890625,294.68
1449.45361328125,295.08
1448.3681640625,295.48
1445.5029296875,295.881
1443.68798828125,296.282
1441.9912109375,296.681
1440.30004882813,297.081
1438.21142578125,297.481
1436.19995117188,297.88
1434.30773925781,298.28
1432.65576171875,298.681
1430.68286132813,299.082
1428.8525390625,299.48
1427.57580566406,299.88
1425.94006347656,300.282
1423.49609375,300.68
1421.9248046875,301.079
1419.51281738281,301.48
1417.13403320313,301.881
1416.04345703125,302.28
1413.08984375,302.68
1412.84997558594,303.081
1410.20825195313,303.481
1408.63415527344,303.88
1406.54565429688,304.28
1404.92248535156,304.681
1401.75024414063,305.079
1400.31958007813,305.479
1398.41186523438,305.882
1396.59399414063,306.278
1395.15795898438,306.681
1393.4765625,307.08
1391.77685546875,307.48
1390.30810546875,307.88
1388.30615234375,308.281
1387.1689453125,308.681
1384.23205566406,309.081
1382.85290527344,309.48
1381.2880859375,309.879
1379.78149414063,310.28
1376.95910644531,310.678
1375.82641601563,311.081
1373.72155761719,311.48
1372.46264648438,311.881
1370.86157226563,312.281
1369.20642089844,312.681
1366.91967773438,313.081
1365.53845214844,313.48
1363.08203125,313.879
1362.5478515625,314.281
1360.37585449219,314.68
1358.60375976563,315.081
1357.09643554688,315.479
1355.89428710938,315.879
1352.63195800781,316.28
1351.58715820313,316.68
1349.71264648438,317.08
1348.25866699219,317.481
1346.6494140625,317.881
1344.83447265625,318.281
1342.79296875,318.68
1340.66076660156,319.082
1339.73779296875,319.48
1338.08984375,319.881
1336.28784179688,320.28
1334.67431640625,320.679
1333.17443847656,321.081
1332.25964355469,321.48
1330.69580078125,321.88
1327.75854492188,322.28
1326.52111816406,322.681
1324.73657226563,323.08
1323.15844726563,323.48
1321.29516601563,323.881
1320.25,324.279
1318.24682617188,324.68
1316.97802734375,325.081
1315.4892578125,325.48
1313.28649902344,325.88
1311.8779296875,326.28
1310.14892578125,326.681
1309.34375,327.08
1307.41943359375,327.48
1306.80908203125,327.881
1304.45495605469,328.28
1302.50280761719,328.681
1300.9306640625,329.08
1298.8349609375,329.481
1297.56689453125,329.88
1295.38403320313,330.28
1294.61865234375,330.68
1292.86376953125,331.079
1291.07788085938,331.482
1290.51953125,331.881
1288.62170410156,332.281
1287.45947265625,332.68
1285.72045898438,333.081
1284.57470703125,333.481
1282.8505859375,333.879
1281.19909667969,334.28
1279.02807617188,334.681
1277.17016601563,335.08
1275.88757324219,335.48
1274.32983398438,335.881
1273.10131835938,336.28
1270.93774414063,336.682
1270.28881835938,337.079
1268.85400390625,337.481
1267.49072265625,337.881
1265.95849609375,338.281
1264.80969238281,338.681
1262.99206542969,339.08
1261.51928710938,339.481
1259.74304199219,339.88
1258.578125,340.28
1256.71655273438,340.68
1255.30053710938,341.08
1253.3994140625,341.48
1251.5576171875,341.881
1251.01342773438,342.28
1248.80834960938,342.681
1247.81396484375,343.08
1246.17468261719,343.479
1245.32238769531,343.88
1243.96337890625,344.281
1241.75402832031,344.679
1240.45251464844,345.082
1239.9921875,345.481
1238.38073730469,345.881
1236.69677734375,346.28
1235.30981445313,346.68
1234.40625,347.08
1232.79345703125,347.481
1230.54565429688,347.881
1229.666015625,348.278
1228.04650878906,348.681
1226.27478027344,349.08
1225.34191894531,349.48
1223.83117675781,349.88
1222.36669921875,350.281
1221.33251953125,350.68
1219.91003417969,351.08
1218.27612304688,351.478
1217.5732421875,351.881
1216.13623046875,352.28
1215.09545898438,352.681
1212.79895019531,353.08
1212.15844726563,353.481
1210.54284667969,353.881
1208.56201171875,354.28
1206.79626464844,354.681
1205.41674804688,355.08
1204.232421875,355.48
1203.25854492188,355.879
1201.8125,356.281
1200.00830078125,356.679
1198.92456054688,357.08
1197.81164550781,357.481
1196.76416015625,357.881
1196.38610839844,358.282
1194.44287109375,358.681
1193.10473632813,359.081
1191.68505859375,359.481
1190.31323242188,359.881
1188.99536132813,360.279
1187.9013671875,360.68
1186.67993164063,361.082
1184.22875976563,361.481
1183.46459960938,361.88
1182.11376953125,362.28
1181.05639648438,362.681
1179.70874023438,363.08
1178.12854003906,363.479
1177.2080078125,363.88
1176.71752929688,364.281
1174.7705078125,364.681
1173.68212890625,365.081
1172.23913574219,365.481
1171.412109375,365.881
1169.59069824219,366.28
1168.19030761719,366.681
1167.28051757813,367.08
1165.2822265625,367.48
1164.56884765625,367.88
1163.56018066406,368.28
1162.01745605469,368.68
1160.01196289063,369.081
1159.98022460938,369.481
1157.7919921875,369.881
1156.61047363281,370.281
1155.18811035156,370.682
1154.29089355469,371.081
1153.0869140625,371.48
1151.38793945313,371.88
1151.13806152344,372.279
1149.65258789063,372.681
1147.91284179688,373.081
1146.66674804688,373.482
1146.45642089844,373.881
1144.65905761719,374.28
1143.75634765625,374.679
1142.51049804688,375.079
1140.8046875,375.48
1139.79663085938,375.882
1138.82592773438,376.28
1137.60815429688,376.681
1136.69702148438,377.08
1135.14453125,377.481
1134.34338378906,377.88
1132.32177734375,378.279
1126.55346679688,378.68
1125.17260742188,379.08
1124.85009765625,379.481
1122.63256835938,379.88
1121.57397460938,380.28
1120.07946777344,380.679
1118.98327636719,381.08
1118.1552734375,381.48
1116.76782226563,381.881
1115.91772460938,382.28
1114.68408203125,382.682
1113.70068359375,383.08
1112.427734375,383.48
1109.97644042969,383.88
1109.591796875,384.279
1108.35009765625,384.68
1121.93298339844,385.081
1112.48840332031,385.48
1111.25830078125,385.881
1110.45178222656,386.28
1109.84973144531,386.681
1108.44775390625,387.082
1106.67749023438,387.48
1106.20434570313,387.88
1104.16650390625,388.281
1103.01892089844,388.68
1102.17163085938,389.081
1101.7890625,389.481
1100.16760253906,389.88
1099.39794921875,390.279
1097.92358398438,390.679
1096.74731445313,391.08
1095.24487304688,391.479
1094.49230957031,391.881
1094.11352539063,392.279
1093.03588867188,392.682
1091.41040039063,393.08
1090.2158203125,393.481
1089.70532226563,393.88
1087.79895019531,394.281
1086.40771484375,394.68
1085.65991210938,395.08
1084.5322265625,395.48
1082.96313476563,395.881
1081.35717773438,396.28
1081.37109375,396.68
1080.14050292969,397.08
1079.33605957031,397.481
1078.02563476563,397.88
1076.90307617188,398.282
1075.94555664063,398.679
1075.6416015625,399.082
1073.98864746094,399.481
1072.95776367188,399.882
1071.7353515625,400.28
1070.6689453125,400.681
1069.59313964844,401.081
1068.513671875,401.479
1068.26953125,401.878
1066.45373535156,402.28
1065.31713867188,402.681
1064.90283203125,403.08
1063.34033203125,403.48
1062.94445800781,403.88
1060.8623046875,404.279
1059.85620117188,404.68
1058.76293945313,405.079
1057.65002441406,405.481
1056.78979492188,405.88
1055.45947265625,406.281
1055.09106445313,406.679
1054.61645507813,407.081
1053.01538085938,407.479
1052.27124023438,407.881
1050.98083496094,408.281
1050.65576171875,408.682
1049.44372558594,409.081
1048.31896972656,409.479
1047.08081054688,409.88
1046.39013671875,410.281
1044.890625,410.68
1044.40551757813,411.081
1043.4052734375,411.479
1042.4111328125,411.88
1041.01391601563,412.279
1040.86108398438,412.68
1039.67236328125,413.08
1038.23046875,413.481
1037.41381835938,413.88
1035.85974121094,414.28
1035.25500488281,414.679
1034.39599609375,415.08
1033.06958007813,415.481
1032.08837890625,415.88
1031.48852539063,416.28
1030.0068359375,416.68
1029.27905273438,417.08
1028.10009765625,417.481
1027.2978515625,417.879
1026.81640625,418.28
1025.86218261719,418.681
1024.5537109375,419.078
1023.93481445313,419.478
1022.88623046875,419.879
1021.7529296875,420.28
1020.97973632813,420.68
1019.91027832031,421.081
1018.46649169922,421.482
1018.08734130859,421.878
1017.115234375,422.281
1016.50750732422,422.68
1014.56207275391,423.08
1013.54675292969,423.479
1012.72778320313,423.881
1011.51721191406,424.28
1010.81890869141,424.68
1009.857421875,425.081
1008.96978759766,425.481
1008.40747070313,425.879
1008.09039306641,426.28
1006.54479980469,426.682
1005.65673828125,427.08
1004.37139892578,427.482
1003.96459960938,427.88
1002.46844482422,428.281
1002.26354980469,428.68
1000.7578125,429.079
1000.10864257813,429.479
999.7587890625,429.881
998.256530761719,430.28
997.487060546875,430.681
996.864990234375,431.079
996.009765625,431.481
994.598876953125,431.88
993.614379882813,432.28
993.047912597656,432.68
991.83154296875,433.08
991.016845703125,433.481
990.509399414063,433.882
989.533447265625,434.28
989.254028320313,434.679
987.154174804688,435.08
986.685424804688,435.48
986.056396484375,435.881
984.142944335938,436.28
983.75732421875,436.681
982.953002929688,437.081
982.2900390625,437.482
981.409057617188,437.88
980.224487304688,438.281
979.758178710938,438.679
978.099243164063,439.082
977.52587890625,439.483
976.759155273438,439.879
975.770446777344,440.279
974.580932617188,440.68
973.937316894531,441.08
973.792541503906,441.48
972.51025390625,441.88
972.064270019531,442.28
970.156311035156,442.681
970.079711914063,443.081
969.07763671875,443.481
967.79296875,443.88
967.303588867188,444.28
965.939331054688,444.68
965.023559570313,445.081
964.295227050781,445.479
963.495483398438,445.881
962.962280273438,446.28
962.342346191406,446.68
961.279663085938,447.081
960.866333007813,447.481
959.404724121094,447.879
958.903503417969,448.281
958.383728027344,448.68
956.724792480469,449.08
956.341674804688,449.48
955.7822265625,449.88
955.197021484375,450.281
954.75341796875,450.68
953.079162597656,451.081
952.777465820313,451.481
951.958129882813,451.88
950.998413085938,452.28
950.461486816406,452.68
949.15771484375,453.08
948.293640136719,453.479
948.027954101563,453.879
947.5810546875,454.28
946.395263671875,454.68
945.372924804688,455.08
944.160888671875,455.481
943.780090332031,455.882
942.58740234375,456.28
941.459838867188,456.681
940.918701171875,457.08
939.860961914063,457.481
939.249267578125,457.881
938.578735351563,458.282
937.765686035156,458.68
937.048522949219,459.081
936.080017089844,459.482
935.082275390625,459.88
935.485717773438,460.28
934.031372070313,460.681
933.607055664063,461.082
931.986694335938,461.481
931.465637207031,461.882
930.762817382813,462.28
929.868774414063,462.681
928.787414550781,463.08
928.393005371094,463.48
927.442199707031,463.881
926.912109375,464.281
926.858520507813,464.68
925.170227050781,465.081
924.795654296875,465.48
923.880737304688,465.88
923.238891601563,466.28
921.483520507813,466.68
920.970092773438,467.079
921.2392578125,467.481
919.890869140625,467.879
919.209838867188,468.281
918.4873046875,468.678
917.580688476563,469.081
917.10693359375,469.48
915.765869140625,469.88
914.860961914063,470.281
913.9521484375,470.682
913.490234375,471.081
912.93017578125,471.479
912.548950195313,471.879
911.567504882813,472.281
911.391357421875,472.68
910.861938476563,473.082
909.701049804688,473.48
909.265258789063,473.879
907.583862304688,474.28
907.524658203125,474.68
906.399780273438,475.079
905.7763671875,475.481
905.220886230469,475.881
904.694030761719,476.28
904.06689453125,476.68
902.630126953125,477.079
901.948852539063,477.48
901.830383300781,477.88
900.57763671875,478.28
899.767700195313,478.68
899.031494140625,479.08
898.687255859375,479.479
897.516235351563,479.879
896.920288085938,480.279
896.717407226563,480.679
894.670776367188,481.08
893.796875,481.48
892.91943359375,481.88
892.1787109375,482.28
891.181579589844,482.681
891.160034179688,483.079
890.679016113281,483.48
889.7412109375,483.879
888.834716796875,484.28
887.782409667969,484.679
887.60546875,485.079
887.380920410156,485.479
886.20361328125,485.879
884.923522949219,486.28
885.399536132813,486.68
884.375366210938,487.079
883.099975585938,487.48
882.180053710938,487.88
882.269775390625,488.281
881.575561523438,488.681
880.433959960938,489.08
879.9345703125,489.48
879.2822265625,489.879
878.424072265625,490.28
877.62646484375,490.68
875.885009765625,491.08
875.561767578125,491.481
873.609497070313,491.88
873.438232421875,492.279
872.534851074219,492.68
871.924438476563,493.081
862.320434570313,493.481
